scan_id,rel_path,abs_path,name,ext,size,mtime_ns,ctime_ns,inode,content_hash,hash_algo,scanned_at
SCAN-20260518-132015,"30_drafts/from_10_flow_10_workbench/ideas/Zaitullah K @March 28, 2025 6 17 PM.md","G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Zaitullah K @March 28, 2025 6 17 PM.md","Zaitullah K @March 28, 2025 6 17 PM.md",.md,379,1764319898000000000,1773906693694000000,77258,dc8406afbe44a198461a8aa3110d0e156fbdf30a482846b819e9bd776c991567,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Zaitullah K.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Zaitullah K.md,Zaitullah K.md,.md,1717,1764319890000000000,1773906693777000000,77259,404e5b087dd25caf7531918871e4762b1b439ceb9b7c89c731bcc18f2523099f,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Zoho Projects.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Zoho Projects.md,Zoho Projects.md,.md,1076,1764319890000000000,1773906693849000000,77260,9fbd1447a944ba774cb53e27553533b9d036d5282373edff389f2c60628fb508,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Zoho_3.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Zoho_3.md,Zoho_3.md,.md,1360,1764319922000000000,1773906693932000000,77261,77409a99a5848b72907cc807ed05f906eb5a07402e48c50b187b1cd03fb5d9b1,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/zoho_sync_project.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\zoho_sync_project.md,zoho_sync_project.md,.md,3965,1764319922000000000,1773906693987000000,77262,9a3d205ccc597ed7185441768d7fb0bc13acb45bf9972560c5af922e509638cf,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/_03_Client.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\_03_Client.md,_03_Client.md,.md,230,1764319922000000000,1773906694039000000,77263,defb8e5f26b95fb2eaf7d4ebab2806749de67f78f26ec725c56a85ab19e08b5c,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/_index.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\_index.md,_index.md,.md,1160,1764410132000000000,1773906694148000000,77264,5f45108f0636ee7ffbde1be475c2c82109253822a92f152255ce261eeaf92665,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,"30_drafts/from_40_system_90_assets/ideas/DALL·E 2024-10-10 21.08.34 - Refine the 3D and CGI-style logo for 'QAi', focusing on a single, unified entity to represent the AI assistant. Use sleek and smooth shapes, retaining.webp","G:\My Drive\QiNexus\10_workbench\30_drafts\from_40_system_90_assets\ideas\DALL·E 2024-10-10 21.08.34 - Refine the 3D and CGI-style logo for 'QAi', focusing on a single, unified entity to represent the AI assistant. Use sleek and smooth shapes, retaining.webp","DALL·E 2024-10-10 21.08.34 - Refine the 3D and CGI-style logo for 'QAi', focusing on a single, unified entity to represent the AI assistant. Use sleek and smooth shapes, retaining.webp",.webp,199446,1728608915000000000,1770697025590000000,77265,7806016069692a16e49f96f61bcb9b3c3409c9585b3f65d220d8a241a5470335,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,50_research_in_progress/from_10_flow_10_workbench/Say-What-You-Mean-Mean-What-You-Say/10_Lets-Connect.png,G:\My Drive\QiNexus\10_workbench\50_research_in_progress\from_10_flow_10_workbench\Say-What-You-Mean-Mean-What-You-Say\10_Lets-Connect.png,10_Lets-Connect.png,.png,1023019,1754026869743000000,1770696727410000000,76910,682696bc7ceb765c5e036ad52c0ea93a5533131b201142cc9e6499d13265216c,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,50_research_in_progress/from_10_flow_10_workbench/Say-What-You-Mean-Mean-What-You-Say/1_Say-What-You-Mean-Mean-What-You-Say.png,G:\My Drive\QiNexus\10_workbench\50_research_in_progress\from_10_flow_10_workbench\Say-What-You-Mean-Mean-What-You-Say\1_Say-What-You-Mean-Mean-What-You-Say.png,1_Say-What-You-Mean-Mean-What-You-Say.png,.png,1106342,1754026869636000000,1770696727492000000,76911,2d9579ef4f7206c3447a3dd378382a4eb91dd7cf11be35ef6b356274a3fa42eb,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,50_research_in_progress/from_10_flow_10_workbench/Say-What-You-Mean-Mean-What-You-Say/2_Latest-Episodes.png,G:\My Drive\QiNexus\10_workbench\50_research_in_progress\from_10_flow_10_workbench\Say-What-You-Mean-Mean-What-You-Say\2_Latest-Episodes.png,2_Latest-Episodes.png,.png,895483,1754026869662000000,1770696727597000000,76912,d6da99961746ead689db4918622fdb758807aaa7a2a2f41de567e9680c29e281,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,50_research_in_progress/from_10_flow_10_workbench/Say-What-You-Mean-Mean-What-You-Say/3_Meet-Q.png,G:\My Drive\QiNexus\10_workbench\50_research_in_progress\from_10_flow_10_workbench\Say-What-You-Mean-Mean-What-You-Say\3_Meet-Q.png,3_Meet-Q.png,.png,98561,1754026869669000000,1770696727654000000,76913,bee29eaca674c3b5d8e18f3c275ee976838a3a57f23921452b9f69e22cc75367,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,50_research_in_progress/from_10_flow_10_workbench/Say-What-You-Mean-Mean-What-You-Say/4_What-Listeners-Say.png,G:\My Drive\QiNexus\10_workbench\50_research_in_progress\from_10_flow_10_workbench\Say-What-You-Mean-Mean-What-You-Say\4_What-Listeners-Say.png,4_What-Listeners-Say.png,.png,150208,1754026869678000000,1770696727706000000,76914,ba63449cd2b9e78e50051a50b59978630d278cc7da7a699c95e9b23991b33884,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,50_research_in_progress/from_10_flow_10_workbench/Say-What-You-Mean-Mean-What-You-Say/5_Listen-Wherever-You-Are.png,G:\My Drive\QiNexus\10_workbench\50_research_in_progress\from_10_flow_10_workbench\Say-What-You-Mean-Mean-What-You-Say\5_Listen-Wherever-You-Are.png,5_Listen-Wherever-You-Are.png,.png,241105,1754026869689000000,1770696727749000000,76915,e95e0f0d846112089c382a3d32c1c1b1380b058f18ea0d064ec657a7234d42db,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,50_research_in_progress/from_10_flow_10_workbench/Say-What-You-Mean-Mean-What-You-Say/6_From-The-Blog.png,G:\My Drive\QiNexus\10_workbench\50_research_in_progress\from_10_flow_10_workbench\Say-What-You-Mean-Mean-What-You-Say\6_From-The-Blog.png,6_From-The-Blog.png,.png,190250,1754026869696000000,1770696727897000000,76916,cb0b8281eb798f8b4f8dc98a4b92d50db13bcac3535dd67af219f067e3e38a44,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,50_research_in_progress/from_10_flow_10_workbench/Say-What-You-Mean-Mean-What-You-Say/7_Healing-isnt-linear-Neither-is-my-podcast.png,G:\My Drive\QiNexus\10_workbench\50_research_in_progress\from_10_flow_10_workbench\Say-What-You-Mean-Mean-What-You-Say\7_Healing-isnt-linear-Neither-is-my-podcast.png,7_Healing-isnt-linear-Neither-is-my-podcast.png,.png,52535,1754026869702000000,1770696727946000000,76917,dc5893cb65c5d85e0a2752f1ed1204d1000f2c8f25bf804a3fbb851a4275cfae,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,50_research_in_progress/from_10_flow_10_workbench/Say-What-You-Mean-Mean-What-You-Say/8_Featured-Episode.png,G:\My Drive\QiNexus\10_workbench\50_research_in_progress\from_10_flow_10_workbench\Say-What-You-Mean-Mean-What-You-Say\8_Featured-Episode.png,8_Featured-Episode.png,.png,904589,1754026869717000000,1770696728013000000,76918,017c871b6673b64edb629dafde3d33102a519f20f22113076cb195e0073d1269,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,50_research_in_progress/from_10_flow_10_workbench/Say-What-You-Mean-Mean-What-You-Say/9_Support-The-Show.png,G:\My Drive\QiNexus\10_workbench\50_research_in_progress\from_10_flow_10_workbench\Say-What-You-Mean-Mean-What-You-Say\9_Support-The-Show.png,9_Support-The-Show.png,.png,165504,1754026869725000000,1770696728053000000,76919,a829da08ec9afd92872174573d3ee6766b2e4d27d3d7049e51bb4e08470a46c5,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,50_research_in_progress/from_10_flow_10_workbench/Say-What-You-Mean-Mean-What-You-Say/podcast_operations_guide.md,G:\My Drive\QiNexus\10_workbench\50_research_in_progress\from_10_flow_10_workbench\Say-What-You-Mean-Mean-What-You-Say\podcast_operations_guide.md,podcast_operations_guide.md,.md,5638,1754008527789000000,1770696728130000000,76920,709c97d4ce66466183920808b11f55d99dc64f8baf393ea3a48e1a1a19ef5bd8,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,50_research_in_progress/from_10_flow_10_workbench/Say-What-You-Mean-Mean-What-You-Say/Say-What-You-Mean-Mean-What-You-Say.pdf,G:\My Drive\QiNexus\10_workbench\50_research_in_progress\from_10_flow_10_workbench\Say-What-You-Mean-Mean-What-You-Say\Say-What-You-Mean-Mean-What-You-Say.pdf,Say-What-You-Mean-Mean-What-You-Say.pdf,.pdf,1171106,1754013991953000000,1770696728186000000,76921,decd83bca4187a6dd79987fe502a0d585213d33f148f30526f8ada7596a37ba8,blake3,2026-05-18T18:20:15+00:00
